theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,value,in_reporting_delay_period,rolling_7_week_avg,season_year,season_label,week
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,4,15,2024-04-08,0.5,False,2.4628571428571426,2024,2023-24,15
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,4,15,2024-04-08,0.68,False,2.3714285714285714,2024,2023-24,15
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2024,4,15,2024-04-08,2.83,False,2.5385714285714287,2024,2023-24,15
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,4,15,2024-04-08,0.64,False,1.6471428571428572,2024,2023-24,15
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,4,15,2024-04-08,1.08,False,1.6685714285714286,2024,2023-24,15
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,4,15,2024-04-08,0.14,False,1.2842857142857143,2024,2023-24,15
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,4,15,2024-04-08,0.3,False,0.8814285714285716,2024,2023-24,15
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,4,16,2024-04-15,0.52,False,0.8842857142857142,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,4,16,2024-04-15,0.22,False,0.8185714285714286,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,4,16,2024-04-15,0.48,False,0.4828571428571428,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,4,16,2024-04-15,0.79,False,0.5042857142857143,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,4,16,2024-04-15,0.6,False,0.43571428571428567,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,4,16,2024-04-15,0.46,False,0.4814285714285714,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2024,4,16,2024-04-15,2.08,False,0.7357142857142858,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,4,16,2024-04-15,1.18,False,0.8300000000000001,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,4,16,2024-04-15,2.08,False,1.0957142857142856,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,4,16,2024-04-15,0.29,False,1.0685714285714287,2024,2023-24,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,4,17,2024-04-22,0.88,False,1.0814285714285714,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,4,17,2024-04-22,0.65,False,1.0885714285714285,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,4,17,2024-04-22,0.57,False,1.1042857142857143,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,4,17,2024-04-22,0.35,False,0.8571428571428573,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,4,17,2024-04-22,1.29,False,0.8728571428571428,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,4,17,2024-04-22,0.08,False,0.5871428571428571,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2024,4,17,2024-04-22,1.35,False,0.7385714285714285,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,4,17,2024-04-22,0.63,False,0.7028571428571428,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,4,17,2024-04-22,1.35,False,0.8028571428571427,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,4,17,2024-04-22,1.8,False,0.9785714285714286,2024,2023-24,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,4,18,2024-04-29,0.4,False,0.9857142857142857,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,4,18,2024-04-29,0.62,False,0.8899999999999999,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,4,18,2024-04-29,0.48,False,0.9471428571428573,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,4,18,2024-04-29,0.35,False,0.8042857142857143,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,4,18,2024-04-29,0.18,False,0.74,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,4,18,2024-04-29,1.29,False,0.7314285714285714,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2024,4,18,2024-04-29,3.15,False,0.9242857142857144,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,4,18,2024-04-29,0.33,False,0.9142857142857143,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,4,18,2024-04-29,3.15,False,1.2757142857142856,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,4,18,2024-04-29,2.17,False,1.5171428571428571,2024,2023-24,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,5,19,2024-05-06,0.19,False,1.4942857142857142,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,5,19,2024-05-06,1.72,False,1.7142857142857142,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,5,19,2024-05-06,0.36,False,1.5814285714285714,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2024,5,19,2024-05-06,0.0,False,1.1314285714285715,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,5,19,2024-05-06,0.0,False,1.0842857142857143,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,5,19,2024-05-06,0.25,False,0.6699999999999999,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,5,19,2024-05-06,1.14,False,0.5228571428571428,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,5,19,2024-05-06,0.36,False,0.547142857142857,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,5,19,2024-05-06,0.23,False,0.3342857142857142,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,5,19,2024-05-06,0.43,False,0.34428571428571425,2024,2023-24,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,5,20,2024-05-13,0.49,False,0.4142857142857142,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,5,20,2024-05-13,0.41,False,0.4728571428571428,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,5,20,2024-05-13,0.35,False,0.4871428571428571,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85,2024,5,20,2024-05-13,0.51,False,0.3971428571428572,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,5,20,2024-05-13,0.6,False,0.43142857142857144,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,5,20,2024-05-13,0.83,False,0.5171428571428571,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,5,20,2024-05-13,0.0,False,0.4557142857142857,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,5,20,2024-05-13,0.49,False,0.4557142857142858,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,5,20,2024-05-13,0.41,False,0.4557142857142857,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,5,20,2024-05-13,0.39,False,0.4614285714285714,2024,2023-24,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,5,21,2024-05-20,0.0,False,0.3885714285714285,2024,2023-24,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,5,21,2024-05-20,0.22,False,0.33428571428571424,2024,2023-24,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,5,21,2024-05-20,0.36,False,0.2671428571428572,2024,2023-24,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,5,21,2024-05-20,0.5,False,0.3385714285714286,2024,2023-24,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,5,21,2024-05-20,0.98,False,0.40857142857142853,2024,2023-24,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,5,21,2024-05-20,0.56,False,0.43,2024,2023-24,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,5,21,2024-05-20,1.46,False,0.5828571428571429,2024,2023-24,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,5,21,2024-05-20,0.37,False,0.6357142857142858,2024,2023-24,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,5,21,2024-05-20,0.0,False,0.6042857142857143,2024,2023-24,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,5,22,2024-05-27,0.44,False,0.6157142857142857,2024,2023-24,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,5,22,2024-05-27,0.28,False,0.5842857142857143,2024,2023-24,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,5,22,2024-05-27,0.54,False,0.5214285714285715,2024,2023-24,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,5,22,2024-05-27,0.66,False,0.5357142857142857,2024,2023-24,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,5,22,2024-05-27,0.0,False,0.3271428571428571,2024,2023-24,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,5,22,2024-05-27,0.32,False,0.32,2024,2023-24,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,5,22,2024-05-27,0.0,False,0.32,2024,2023-24,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,5,22,2024-05-27,0.0,False,0.2571428571428572,2024,2023-24,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,5,22,2024-05-27,0.0,False,0.21714285714285714,2024,2023-24,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,6,23,2024-06-03,0.5,False,0.21142857142857144,2024,2023-24,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,6,23,2024-06-03,0.0,False,0.11714285714285713,2024,2023-24,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,6,23,2024-06-03,0.97,False,0.2557142857142857,2024,2023-24,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,6,23,2024-06-03,0.35,False,0.25999999999999995,2024,2023-24,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,6,23,2024-06-03,0.3,False,0.3028571428571428,2024,2023-24,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,6,23,2024-06-03,0.47,False,0.37,2024,2023-24,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,6,23,2024-06-03,0.0,False,0.37,2024,2023-24,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,6,23,2024-06-03,0.0,False,0.29857142857142854,2024,2023-24,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,6,23,2024-06-03,3.79,False,0.84,2024,2023-24,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,6,24,2024-06-10,0.68,False,0.7985714285714286,2024,2023-24,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,6,24,2024-06-10,1.95,False,1.0271428571428571,2024,2023-24,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,6,24,2024-06-10,0.58,False,1.0671428571428572,2024,2023-24,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,6,24,2024-06-10,0.0,False,1.0,2024,2023-24,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,6,24,2024-06-10,0.91,False,1.1300000000000001,2024,2023-24,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,6,24,2024-06-10,0.0,False,1.1300000000000001,2024,2023-24,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,6,24,2024-06-10,0.65,False,0.6814285714285714,2024,2023-24,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,6,24,2024-06-10,0.0,False,0.5842857142857143,2024,2023-24,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,6,24,2024-06-10,1.05,False,0.4557142857142857,2024,2023-24,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,6,25,2024-06-17,0.53,False,0.4485714285714285,2024,2023-24,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,6,25,2024-06-17,0.0,False,0.4485714285714285,2024,2023-24,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,6,25,2024-06-17,0.79,False,0.4314285714285714,2024,2023-24,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,6,25,2024-06-17,0.31,False,0.47571428571428565,2024,2023-24,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,6,25,2024-06-17,0.0,False,0.38285714285714284,2024,2023-24,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,6,25,2024-06-17,0.93,False,0.5157142857142857,2024,2023-24,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,6,25,2024-06-17,0.49,False,0.43571428571428567,2024,2023-24,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,6,25,2024-06-17,0.0,False,0.35999999999999993,2024,2023-24,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,6,25,2024-06-17,1.28,False,0.5428571428571428,2024,2023-24,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,6,26,2024-06-24,0.91,False,0.5599999999999999,2024,2023-24,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,6,26,2024-06-24,0.67,False,0.6114285714285714,2024,2023-24,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,6,26,2024-06-24,0.52,False,0.6857142857142858,2024,2023-24,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,6,26,2024-06-24,0.0,False,0.5528571428571428,2024,2023-24,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,6,26,2024-06-24,0.63,False,0.5728571428571428,2024,2023-24,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,6,26,2024-06-24,0.0,False,0.5728571428571428,2024,2023-24,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,6,26,2024-06-24,0.0,False,0.39,2024,2023-24,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,6,26,2024-06-24,0.0,False,0.25999999999999995,2024,2023-24,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,6,26,2024-06-24,0.38,False,0.21857142857142858,2024,2023-24,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,7,27,2024-07-01,0.16,False,0.16714285714285712,2024,2023-24,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,7,27,2024-07-01,0.42,False,0.22714285714285712,2024,2023-24,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,7,27,2024-07-01,0.0,False,0.13714285714285715,2024,2023-24,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,7,27,2024-07-01,0.54,False,0.21428571428571427,2024,2023-24,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,7,27,2024-07-01,0.0,False,0.21428571428571427,2024,2023-24,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,7,27,2024-07-01,0.0,False,0.21428571428571427,2024,2023-24,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,7,27,2024-07-01,0.0,False,0.16,2024,2023-24,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,7,27,2024-07-01,0.29,False,0.17857142857142858,2024,2023-24,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,7,27,2024-07-01,0.0,False,0.11857142857142858,2024,2023-24,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,65-74,2024,7,28,2024-07-08,0.51,False,0.19142857142857145,2024,2023-24,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,15-44,2024,7,28,2024-07-08,0.52,False,0.18857142857142858,2024,2023-24,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,7,28,2024-07-08,1.04,False,0.3371428571428572,2024,2023-24,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2024,7,28,2024-07-08,0.48,False,0.4057142857142857,2024,2023-24,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,05-14,2024,7,28,2024-07-08,0.33,False,0.45285714285714285,2024,2023-24,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,7,28,2024-07-08,2.28,False,0.7371428571428572,2024,2023-24,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,75-84,2024,7,28,2024-07-08,0.0,False,0.7371428571428572,2024,2023-24,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,7,28,2024-07-08,0.0,False,0.6642857142857144,2024,2023-24,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,7,28,2024-07-08,0.0,False,0.5899999999999999,2024,2023-24,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,45-54,2024,7,29,2024-07-15,0.35,False,0.4914285714285714,2024,2023-24,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,85+,2024,7,29,2024-07-15,2.28,False,0.7485714285714286,2024,2023-24,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,55-64,2024,7,29,2024-07-15,0.41,False,0.7599999999999999,2024,2023-24,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,00-04,2024,7,29,2024-07-15,1.51,False,0.65,2024,2023-24,29
